web-scraper-order,web-scraper-start-url,figure_link,figure_link-href,name,description,image-src,price
"1700697404-95","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Imperial Tie Fighter (ESB)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-vehicles/imperial-tie-fighter-esb-1851.php","Star Wars The Vintage Collection Imperial Tie Fighter (ESB)","Star Wars The Vintage Collection Imperial Tie Fighter (ESB) 
Vintage collection 3 3/4 scale Imperial Tie Fighter with Empire Strikes Back logo. Released in 2010 and exclusive to Target.","/star-wars/images/thumbs/imperial-tie-fighter-esb-1851.jpg","C$163.97"
"1700697406-96","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","AT-AT (ESB)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-vehicles/at-at-esb-1842.php","Star Wars The Vintage Collection AT-AT (ESB)","Star Wars The Vintage Collection AT-AT (ESB) 
The Vintage Collection AT-AT released in 2010 as an exclusive to Toys-R-Us.","/star-wars/images/thumbs/at-at-esb-1842.jpg","C$695.43"
"1700697408-97","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Boba Fett (Rocket Firing)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/boba-fett-rocket-firing-1848.php","Star Wars The Vintage Collection Boba Fett (Rocket Firing)","Star Wars The Vintage Collection Boba Fett (Rocket Firing) 
Boba Fett VCP03 exclusive mail away. He's here at last! After 30 years, the Boba Fett Figure with the rocket-firing backpack has reached this galaxy! The story of this mail away figure is well known among STAR WARS fans, and we're here to deliver the goods. This figure is a re-creation of the original Boba Fett figure, with the addition of that all-important rocket-firing feature. Good things come to those who wait - and the wait is officially over! Enjoy!","/star-wars/images/thumbs/boba-fett-rocket-firing-1848.jpg","C$143.09"
"1700697410-98","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Zuckuss (Foil Card)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/zuckuss-foil-card-3699.php","Star Wars The Vintage Collection Zuckuss (Foil Card)","Star Wars The Vintage Collection Zuckuss (Foil Card) 
Vintage Collection VCP-01 4-Zuckuss. In this exclusive set, we are paying homage to the first appearance of these bounty hunters that puzzled so many for years, with replica of the original packaging-switched names and all!","/star-wars/images/thumbs/zuckuss-foil-card-3699.jpg","C$94.52"
"1700697412-99","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","4-LOM (Foil Card)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/4-lom-foil-card-3698.php","Star Wars The Vintage Collection 4-LOM (Foil Card)","Star Wars The Vintage Collection 4-LOM (Foil Card) 
Vintage Collection VCP-01 4-LOM. In this exclusive set, we are paying homage to the first appearance of these bounty hunters that puzzled so many for years, with replica of the original packaging-switched names and all!","/star-wars/images/thumbs/4-lom-foil-card-3698.jpg","C$106.17"
"1700697414-100","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","R5-D4 (Mandalorian)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/r5-d4-mandalorian-6430.php","Star Wars The Vintage Collection R5-D4 (Mandalorian)","Star Wars The Vintage Collection R5-D4 (Mandalorian) 
A battered astromech droid, R5-D4 has had a long operational span bouncing around various owners on Tatooine for decades. Now, he resides in Docking 3-5 of Mos Eisley Spaceport in Peli Motto's employ","/star-wars/images/thumbs/r5-d4-mandalorian-6430.jpg","null"
"1700697417-101","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Professor Huyang","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/professor-huyang-7246.php","Star Wars The Vintage Collection Professor Huyang","Star Wars The Vintage Collection Professor Huyang 
An ancient droid, but still quick of mind, Huyang oversaw the construction of Lightsabers in the Jedi Order for centuries. The Professor Huyang Star Wars Vintage Collection action figure is highly articulated with fully poseable head, arms, and legs ideal for play or display. 


Professor Huyang figure comes with 3 accessories.","/star-wars/images/thumbs/professor-huyang-7246.jpg","C$45.21"
"1700697419-102","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Director Orson Krennic","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/director-orson-krennic-7244.php","Star Wars The Vintage Collection Director Orson Krennic","Star Wars The Vintage Collection Director Orson Krennic 
Cruel but brilliant, Director Krennic has staked his reputation on the completion of the long-delayed Death Star project for the Emperor.



Includes blaster and cape.","/star-wars/images/thumbs/director-orson-krennic-7244.jpg","C$38.35"
"1700697421-103","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Chopper (C1-10P)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/chopper-c1-10p-7245.php","Star Wars The Vintage Collection Chopper (C1-10P)","Star Wars The Vintage Collection Chopper (C1-10P) 
The Chopper (C1-10P) Star Wars Vintage Collection action figure is highly articulated with fully poseable head, arms, and legs ideal for play or display. Chopper's dome can tilt, he has articulated arms and swappable radar dishes, and is just going to be a great time for fans of Ahsoka and Star Wars Rebels.","/star-wars/images/thumbs/chopper-c1-10p-7245.jpg","C$41.10"
"1700697423-104","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","HK-87 Assassin Droid","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/hk-87-assassin-droid-7210.php","Star Wars The Vintage Collection HK-87 Assassin Droid","Star Wars The Vintage Collection HK-87 Assassin Droid 
Star Wars The Vintage Collection HK-87 Assassin Droid 3 3/4-Inch Action Figure action figure comes with a staff accessory and blaster accessory as seen in the series Star Wars: Ahsoka.","/star-wars/images/thumbs/hk-87-assassin-droid-7210.jpg","C$31.33"
"1700697425-105","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Phase I Clone Trooper (Attack of the Clones)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/phase-i-clone-trooper-attack-of-the-clones-7478.php","Star Wars The Vintage Collection Phase I Clone Trooper (Attack of the Clones)","Star Wars The Vintage Collection Phase I Clone Trooper (Attack of the Clones) 
In the beginning phases of the Clone Wars, the introduction of white-armored clone troopers in the Republic’s Grand Army represented the future of galactic warfare. Includes two weapons and removable helmet.","/star-wars/images/thumbs/phase-i-clone-trooper-attack-of-the-clones-7478.jpg","null"
"1700697427-106","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Finn (Starkiller Base)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/finn-starkiller-base-7477.php","Star Wars The Vintage Collection Finn (Starkiller Base)","Star Wars The Vintage Collection Finn (Starkiller Base) 
Committed to the cause of the Resistance, Finn fights alongside his closest friends to defeat the First Order -- the evil regime he once served as a stormtrooper. Includes blaster accessory.","/star-wars/images/thumbs/finn-starkiller-base-7477.jpg","null"
"1700697430-107","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Count Dooku","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/count-dooku-7479.php","Star Wars The Vintage Collection Count Dooku","Star Wars The Vintage Collection Count Dooku 
Once a Jedi trained by Yoda, Count Dooku became disillusioned with the Jedi Order and thirsted for greater power – ultimately leaving the light side behind and becoming Darth Sidious’ disciple, Darth Tyranus.



Count Dooku figure comes with a Force lightning hand accessory, a Lightsaber accessory, and an unlit Lightsaber hilt accessory.","/star-wars/images/thumbs/count-dooku-7479.jpg","null"
"1700697432-108","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Darth Revan","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/darth-revan-6952.php","Star Wars The Vintage Collection Darth Revan","Star Wars The Vintage Collection Darth Revan 
Revan left Coruscant a hero of the Jedi Civil War - and returned a traitorous Sith disciple, bent on destroying the Republic. Includes purple and red lightsabers.","/star-wars/images/thumbs/darth-revan-6952.jpg","C$52.61"
"1700697434-109","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","General Hera Syndulla","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/general-hera-syndulla-7211.php","Star Wars The Vintage Collection General Hera Syndulla","Star Wars The Vintage Collection General Hera Syndulla 
Captain of the Ghost, this Star Wars The Vintage Collection General Hera Syndulla 3 3/4-Inch Action Figure lead the rebels against the Empire and comes complete with blaster accessory. 


Set after the fall of the Empire, Ahsoka follows former Jedi Knight Ahsoka Tano as she investigates an emerging threat to a vulnerable galaxy","/star-wars/images/thumbs/general-hera-syndulla-7211.jpg","null"
"1700697436-110","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Pre Vizsla","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/pre-vizsla-6953.php","Star Wars The Vintage Collection Pre Vizsla","Star Wars The Vintage Collection Pre Vizsla 
Pre Vizsla was governor of Concordia, a moon of Mandalore, during the Clone Wars. Behind closed doors, he led Death Watch, a secret group of commandos seeking control of Mandalore.



Includes saber, two blasters and removable helmet.","/star-wars/images/thumbs/pre-vizsla-6953.jpg","C$41.10"
"1700697438-111","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Luke Skywalker (Jedi Academy)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/luke-skywalker-jedi-academy-6339.php","Star Wars The Vintage Collection Luke Skywalker (Jedi Academy)","Star Wars The Vintage Collection Luke Skywalker (Jedi Academy) 
Jedi Master Luke Skywalker helps Grogu hone his new skills and understand the ways of the Force.","/star-wars/images/thumbs/luke-skywalker-jedi-academy-6339.jpg","C$23.47"
"1700697441-112","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Ahsoka Tano (Ahsoka)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/ahsoka-tano-ahsoka-7131.php","Star Wars The Vintage Collection Ahsoka Tano (Ahsoka)","Star Wars The Vintage Collection Ahsoka Tano (Ahsoka) 
The Vintage Collection Ahsoka Tano Star Wars action figure is highly articulated with fully poseable head, arms, and legs ideal for play or display. She comes complete with lightsabers as seen in the Ahsoka streaming series.","/star-wars/images/thumbs/ahsoka-tano-ahsoka-7131.jpg","null"
"1700697443-113","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Grand Admiral Thrawn","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/grand-admiral-thrawn-6951.php","Star Wars The Vintage Collection Grand Admiral Thrawn","Star Wars The Vintage Collection Grand Admiral Thrawn 
Grand Admiral Thrawn, a male Chiss tasked with dismantling the rebellion on Lothal, was known for his brilliant strategic mind and ruthlessness. inspired by the Star Wars: Rebels animated series and includes a blaster.","/star-wars/images/thumbs/grand-admiral-thrawn-6951.jpg","C$43.41"
"1700697445-114","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Morgan Elsbeth","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/morgan-elsbeth-7209.php","Star Wars The Vintage Collection Morgan Elsbeth","Star Wars The Vintage Collection Morgan Elsbeth 
As seen in Star Wars: Ahsoka, this Morgan Elsbeth Star Wars action figure is highly articulated with fully poseable head, arms, and legs ideal for play or display. She stands about 3 3/4-inches tall and is ready to help the Empire.","/star-wars/images/thumbs/morgan-elsbeth-7209.jpg","C$32.01"
